5.021777611654197893e-01,5.040048614746075462e-01,4.964427020842703264e-01,5.041308211195730804e-01,4.932257948677593040e-01,5.032871442593543909e-01
4.969696875350481657e-01,4.979638980213034749e-01,5.037339593745719935e-01,5.021902826713395829e-01,4.954865128597408797e-01,5.040158600011309664e-01
5.019157982588152711e-01,4.995261676548126140e-01,5.009746734471971497e-01,5.050568910807243794e-01,4.971017597881686179e-01,4.985169569229370157e-01
5.024552926852667856e-01,5.027916666179778060e-01,5.036590498238091573e-01,5.009727896078415288e-01,4.962943510043228978e-01,4.963138417735979968e-01
5.033740409015811101e-01,5.057825397898925157e-01,4.974450242404290234e-01,5.002631143259976820e-01,5.005884216018579025e-01,4.946625132242184475e-01
4.998975806016840440e-01,4.963675926712577402e-01,5.054575918460653128e-01,5.019986748436394697e-01,5.026282526279635121e-01,4.975253317591832314e-01
5.029933151930239266e-01,4.957720661239514159e-01,4.944191201319030893e-01,5.031242037293754965e-01,5.069077861362931703e-01,5.002243593018883550e-01
5.036593957131281218e-01,5.015359011859904514e-01,4.968376675922016039e-01,4.947386907509250809e-01,5.009284241222722311e-01,5.058040754535648720e-01
4.985364016696481326e-01,4.969460684144034746e-01,4.899918498078371099e-01,5.123241139660659194e-01,5.043447487029656395e-01,5.010552626621675998e-01
4.938897567216272155e-01,4.969335137808791880e-01,5.004123090726780854e-01,5.041307790277359535e-01,5.044434049584883839e-01,5.022799490253628818e-01
5.034149157977132472e-01,5.052526733420426019e-01,5.035869967812798276e-01,5.012508232204284653e-01,4.927174812603135057e-01,4.947822840474186412e-01
4.997978181286866217e-01,5.098909384833841818e-01,5.039465467657782138e-01,4.980438006575044207e-01,4.974240796733009340e-01,4.932462916146852505e-01
5.021360674207542285e-01,4.992445049842784144e-01,5.061575353329145210e-01,4.990621207098642209e-01,4.952174143465092326e-01,5.009149099912351133e-01
4.950405708757132928e-01,5.088025800639426333e-01,5.037648374479916091e-01,4.999575353708042291e-01,4.936785117236495712e-01,4.961204660318146997e-01
5.010307481966299603e-01,5.018939731931694181e-01,4.892404059120364357e-01,5.063412388586343571e-01,4.981418160642602788e-01,5.008813077304115069e-01
4.989620720669613041e-01,4.942831118759605791e-01,5.020584965480096029e-01,5.031005675125468368e-01,5.022019037350818893e-01,4.957195461826594540e-01
5.021417893586317405e-01,4.984740665274993709e-01,4.954503964942893468e-01,5.063448816940263608e-01,4.958001521289349123e-01,5.052300265758473685e-01
5.021851259006748780e-01,5.037015898114172163e-01,4.999031052212274950e-01,5.049468037116302543e-01,4.985641487266401772e-01,4.903204345833648281e-01
5.020672249082637206e-01,5.048482146925984404e-01,4.941323179781154096e-01,5.061968781955890062e-01,4.979258948150679376e-01,4.978702304726443373e-01
5.062901970553908004e-01,4.921365420068045671e-01,5.003569237183917995e-01,5.048753343207236233e-01,5.030578485768907315e-01,4.963409927966710988e-01
4.928272039611606425e-01,4.996555394538627626e-01,5.030296443032856724e-01,4.981734344584792806e-01,4.985842269057028098e-01,5.076651953279082141e-01
4.971123464650499812e-01,4.973377441411390154e-01,4.998304739726709967e-01,5.042052553262756920e-01,4.964383312477587684e-01,5.050964494556260398e-01
